StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q1,Q2,Q3,Q3_5_TEXT,Q4,Q5,Q6,Q7a,Q7a_1,Q7a_2_1,Q7a_2_2,Q7a_2_3,Q7a_2_4,Q7a_3,Q7b,Q7b_1,Q7c,Q7c_1,Q7c_2,Q7c_3,Q7d,Q7d_1,Q7d_2,Q7e,Q7e_1,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q10,Q11_1,Q11_2,Q11_3,Q12_1,Q12_2,Q12_3,Q12_4,Q12a,Q13_1_1,Q13_2_1,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q15,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_5_TEXT,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17a,Q18,Q19,Q19_9_TEXT,Q20,Q20_5_TEXT,Q21_1,Q21_2,Q21_3,Q21_6,Q21_4,Q21_5,Q21_7,Q21_8,Q21_7_TEXT,Q22,Q23,Q3_recoded,Q19_recoded,Q16_6,Q16_7,Q13_1,Q13_2,consensus,X.1,X,X1.0.verify,X1.1.verify.others.research,X1.2.verify.own.research,X2..open.science...transparency,X3..replication...comparison.of.research,X3.2.replicate.own.research,X4.interest..teach..learn,X4.1.reapply.in.own.research,X5.missing,dat_rec,pro_rec,res_rec,con_rec,Rejection,label,rp_conservative,rp_liberal,access_some_data,access_some_code,access_some_data_code,access_all_data_code,Q10_recoded,definition_sum,definition_label
2022-05-31T15:38:21Z,2022-05-31T15:44:32Z,100,370,TRUE,2022-05-31T15:44:32Z,R_UAfaJ483xTMNR5v,35-54 years old,Yes,Human geography,NA,Qualitative,To a great extent,"The ability of different researchers to generate the same/similar data, even if they arrive at different conclusions from those data.",Very little,Rarely,0,0,Data analysis,0,Never,Not at all,Never,Somewhat,Rarely,Rarely,Never,Not at all,Never,Never,Not at all,Never,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Agree,Strongly agree,Yes,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,25,Rarely,Occasionally,Rarely,Never,Never,Never,Never,Rarely,Frequently,Rarely,Rarely,Frequently,NA,1,0,0,0,0,NA,Somewhat not important,Somewhat not important,Somewhat important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat important,NA,2 - 5 people,Associate professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,United States of America,I would like to be entered into the prize draw,Human,Associate professor/lecturer,0,0,75,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Data Collection,NA,NA,0,0,0,NA,NA,1,Data Collection
2022-05-31T15:35:04Z,2022-05-31T15:45:05Z,100,601,TRUE,2022-05-31T15:45:06Z,R_1OlQwzsksCPhfFK,35-54 years old,Yes,Other (specify),remote sensing of environment,Quantitative,To a great extent,"The posisbility to repeat the same experiment exactly with the same results on the same data, the use of a methodology tested on a given area on another area with similar performance",Somewhat,Some of the time,Obtaining or collecting data,Data cleaning or pre-processing,0,Data visualization or mapping,Some of the time,NA,NA,Somewhat,Rarely,Never,Always,Very little,Rarely,Most of the time,Not at all,Never,Disagree,Agree,Strongly disagree,Agree,Agree,Disagree,Yes,No,No,No,Yes,No,Yes,NA,Some,Some,None,"Yes, some","Yes, some",No,"Yes, some",NA,NA,NA,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,NA,1,0,0,0,0,NA,Very important,Very important,Somewhat important,Somewhat important,Very important,Very important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,NA,6 - 10 people,Research scientist,NA,Female,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Italy,NA,Methods,Research scientist,0,0,NA,NA,5,27,79,NA,NA,NA,NA,NA,,NA,NA,1,1,1,1,0,0,Experiment,0,1,1,1,1,0,Missing,3,Experiment
2022-05-31T15:36:03Z,2022-05-31T15:47:12Z,100,669,TRUE,2022-05-31T15:47:13Z,R_1K9fFIyaTUEieIr,35-54 years old,Yes,"Geographic methods, GIS, spatial statistics",NA,Quantitative,To a great extent,Can others use methods we have used and replicate our results,To a great extent,Most of the time,0,Data cleaning or pre-processing,Data analysis,0,Most of the time,To a great extent,Most of the time,To a great extent,Most of the time,Most of the time,Some of the time,To a great extent,Most of the time,Rarely,Very little,Never,Disagree,NA,Disagree,Agree,Agree,NA,Yes,Yes,No,Yes,Yes,NA,Yes,Obtained larger sample size and higher resolution data. More a case of producing more robust results while also confirming previous findings,Some,All,None,"Yes, all","Yes, all","Yes, all",Did not attempt,NA,NA,NA,Occasionally,Frequently,Frequently,Frequently,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Frequently,NA,1,0,0,0,0,NA,Somewhat important,Very important,Somewhat important,Somewhat not important,Somewhat important,Somewhat important,Somewhat important,Somewhat not important,Somewhat not important,Somewhat important,NA,6 - 10 people,Associate professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Cyprus,I would like to be entered into the prize draw,Methods,Associate professor/lecturer,0,0,NA,NA,3,20,80,NA,NA,NA,NA,1,,NA,NA,NA,0,1,1,0,0,Standard,1,1,1,1,1,1,Replication,2,Standard
2022-05-31T15:35:01Z,2022-05-31T15:50:45Z,100,943,TRUE,2022-05-31T15:50:46Z,R_2fDkz9L95BKOzfl,35-54 years old,Yes,Human geography,NA,Mixed Methods,Somewhat,The ability to generate consistent results and findings through the developing of appropriate research tools and models,Very little,Rarely,0,0,0,Data visualization or mapping,Rarely,Very little,Never,Somewhat,Some of the time,Most of the time,Rarely,Somewhat,Never,Never,Very little,Rarely,Strongly disagree,Disagree,Strongly disagree,NA,Disagree,Agree,No,No,Yes,No,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,30,Rarely,Occasionally,Occasionally,Rarely,Never,Rarely,Never,Never,Occasionally,Occasionally,Rarely,Frequently,NA,1,1,0,1,0,NA,Somewhat not important,Somewhat important,Somewhat important,Somewhat important,Somewhat not important,Somewhat important,Somewhat not important,Somewhat not important,Somewhat important,Very important,NA,6 - 10 people,Assistant professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,Other,NA,NA,United Kingdom of Great Britain and Northern Ireland,I would like to be entered into the prize draw,Human,Assistant professor/lecturer,0,0,60,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,Omit,NA,NA,0,0,0,NA,NA,2,Omit
2022-05-31T15:46:51Z,2022-05-31T15:51:45Z,100,294,TRUE,2022-05-31T15:51:46Z,R_2wntzztlF0YLgMd,35-54 years old,Yes,Nature and society,NA,Qualitative,Somewhat,NA,Very little,Never,0,0,0,0,Never,Not at all,Never,Very little,Never,Never,Never,Not at all,Never,Never,Not at all,Never,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Yes,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,NA,1,0,0,0,0,NA,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,NA,2 - 5 people,Assistant professor/lecturer,NA,Female,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,India,I would like to be entered into the prize draw,Nature/society,Assistant professor/lecturer,0,0,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Omit,NA,NA,0,0,0,NA,NA,0,Omit
2022-05-31T15:08:17Z,2022-05-31T15:55:06Z,100,2808,TRUE,2022-05-31T15:55:06Z,R_3nOEqitKbI0tQan,35-54 years old,Yes,"Geographic methods, GIS, spatial statistics",NA,Quantitative,To a great extent,"In a broad sense, reproducibility in my research would mean that the same analysis steps performed on the same dataset always yield the same result. I distinguish it from research that is replicable, robust, or generalizable. Reproducibility requires a series of actions on the part of the researcher, such as when authors provide all the code and data necessary to recreate the analysis, as per Claerbout and Karrenback (1992), or when measurements can be independently obtained with stated precision levels by a different and independent research team, as per Ivie and Thain (2018) in ACM Comput Survey. Similar to Stodden's (2020) approach, I also consider computational reproducibility (code, hardware details, readme are made available), empirical reproducibility (open data, data access issues, appropriate interoperability, metadata, standards, ontological frameworks), and analytics reproducibility (details on model parameters, hyperparameters are made known). In my work, reproducibility crosses over into replicability - and it may be necessary to have replicability as the scientific threshold - where the same analytics performed on different datasets yields similar results. This is due to the fact that many of the datasets I work with are sensitive, containing potentially personally identifiable data, that requires special permission to use, or are not shareable because they are privately held, or are synthetically generated by private organizations. This is similar to code not being shareable if the provenance of legacy code is unavailable. Reproducible research is the gold standard and a desirable characteristic, but it may not always be possible, despite the researcher's desires and intentions.",To a great extent,Most of the time,Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Most of the time,To a great extent,Most of the time,To a great extent,Most of the time,Most of the time,Most of the time,To a great extent,Some of the time,Most of the time,To a great extent,Some of the time,Disagree,Agree,Strongly disagree,Agree,Disagree,Disagree,Yes,Yes,Yes,Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,Rarely,Rarely,Rarely,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,"In my field, new knowledge and insights are buried in data in private or government hands. My experience is that open data are not always useful in many contexts. Data access is also not reproducible (e.g. stream computing of LinkedIn data to study future of work), or geolocalization of non-geotagged Twitter data. It is not always possible to access that data to facilitate reproducibility by others. However, there are now a number of tools that can help move geographic analytics reproducibility to the next level.

As I discussed previously, reproducibility is a gold standard. When it is doable, it is great, and researchers should be supported with  reproducibility science, the tools and the know-how. It may not be achievable for myriad reasons. Replicability, robustness, and generalizability may serve as achievable aspirations where reproducibility is not possible.",0,0,0,0,1,NA,Not important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very important,Somewhat important,"Reproducibility and open science/ open data is critically important for the innovation ecosystem, and for data-driven economic development. Having citable deposition of data and code are also important for interdisciplinary research because it is easier to ""get to the heart of the science"". It is important to get geographic research into repositories such as paperswithcode to expedite interdisciplinary connections.",6 - 10 people,Full professor/lecturer,NA,Female,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,United States of America,I would like to be entered into the prize draw,Methods,Full professor/lecturer,0,0,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,Standard,NA,NA,0,0,0,NA,NA,3,Standard
2022-05-31T15:50:23Z,2022-05-31T15:56:46Z,100,382,TRUE,2022-05-31T15:56:46Z,R_1rB35eJNjvTcHDS,35-54 years old,No,Other (specify),Paleobotany,Quantitative,To a great extent,For the findings of a study to be reproducible means that results obtained by an experiment or an observational study or in a statistical analysis of a data set should be achieved again with a high degree of reliability when the study is replicated.,Somewhat,Most of the time,Obtaining or collecting data,0,Data analysis,Data visualization or mapping,Always,Somewhat,Some of the time,To a great extent,Always,Most of the time,Some of the time,To a great extent,Most of the time,Never,Very little,Never,NA,NA,Agree,NA,NA,NA,Yes,Yes,No,Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,NA,1,1,1,0,0,NA,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not important,Somewhat important,Somewhat important,Somewhat important,Not important,Not important,NA,2 - 5 people,Post-doctoral fellow,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Canada,I would like to be entered into the prize draw,Physical,Post-doctoral fellow,0,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,Experiment,NA,NA,0,0,0,NA,NA,2,Experiment
2022-05-31T15:39:22Z,2022-05-31T15:57:04Z,100,1061,TRUE,2022-05-31T15:57:05Z,R_ZlcSeNvB5mRWGGJ,35-54 years old,Unsure,"Geographic methods, GIS, spatial statistics",NA,Mixed Methods,Very little,Methodology which can be used by otjer researchers,To a great extent,Most of the time,Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Most of the time,Very little,Some of the time,Somewhat,Most of the time,Most of the time,Always,Somewhat,Most of the time,Some of the time,Very little,Rarely,Agree,Agree,Agree,Agree,Agree,Disagree,Yes,Yes,No,Yes,Yes,Yes,Yes,didn't attempt in the past 2 years,None,None,None,Did not attempt,Did not attempt,Did not attempt,Did not attempt,NA,NA,85,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Lack of knowledge,0,1,0,0,0,NA,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Help to improve on what was done before,2 - 5 people,Research scientist,NA,Female,NA,NA,NA,Black or African American,NA,NA,NA,NA,NA,NA,Zimbabwe,I would like to be entered into the prize draw,Methods,Research scientist,0,0,NA,85,5,102,81,NA,NA,NA,NA,NA,,NA,NA,1,0,1,1,0,0,Transparency/Extension,0,0,0,0,0,0,Missing,2,Transparency/Extension
2022-05-31T15:51:59Z,2022-05-31T16:04:30Z,100,750,TRUE,2022-05-31T16:04:30Z,R_3rY6kwfxVvkjkQi,55+ years old,Yes,"Geographic methods, GIS, spatial statistics",NA,Mixed Methods,Somewhat,Apply and evaluate existing research concepts and workflows to other test sites,Somewhat,Some of the time,Obtaining or collecting data,0,Data analysis,Data visualization or mapping,Some of the time,Somewhat,Most of the time,Somewhat,Some of the time,Rarely,Some of the time,Very little,Rarely,Rarely,Very little,Rarely,Disagree,NA,Agree,Agree,NA,NA,Yes,Yes,Yes,Yes,Yes,No,Yes,NA,Some,Some,Some,"Yes, some","Yes, some",Did not attempt,"Yes, some",NA,40,60,Rarely,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Frequently,Frequently,Occasionally,Rarely,Frequently,Occasionally,NA,1,1,0,1,0,NA,Somewhat important,Somewhat important,Very important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very important,Somewhat important,Somewhat not important,NA,6 - 10 people,Associate professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Austria,NA,Methods,Associate professor/lecturer,0,0,40,60,5,84,82,NA,NA,NA,NA,NA,,NA,NA,1,0,1,1,1,0,Transparency/Extension,0,1,1,1,1,0,Missing,3,Transparency/Extension
2022-05-31T16:00:00Z,2022-05-31T16:13:18Z,100,797,TRUE,2022-05-31T16:13:18Z,R_2saMeb0jVk0J4L6,55+ years old,Yes,Human geography,NA,Qualitative,Somewhat,"In the hard sciences it is ability to trace a research process in order to reconstruct how a specific outcome was achieved.
In the social sciences this does not make too much sense and I would interpret reproducibility as and ability to use an established research approach or methodology in order to achieve significant (not identical) results in a different research context",Somewhat,Rarely,0,0,Data analysis,0,Rarely,Not at all,Never,Somewhat,Most of the time,Most of the time,Never,Not at all,Never,Never,Not at all,Never,Disagree,Agree,Disagree,Disagree,Disagree,Agree,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Occasionally,Occasionally,Occasionally,Occasionally,I have very little to comment here as I do not regard this as a major issue in my area of qualitative geographic research,1,0,0,0,0,NA,Not important,Not important,Not important,Somewhat important,Not important,Not important,Not important,Not important,Not important,Somewhat important,"Again, not comments to make here",16+ people,Full professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Finland,NA,Human,Full professor/lecturer,0,0,30,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,Standard,NA,NA,0,0,0,NA,NA,2,Standard
2022-05-31T15:39:53Z,2022-05-31T16:27:05Z,100,2831,TRUE,2022-05-31T16:27:06Z,R_2Tw7yeabnrzzEsG,35-54 years old,Yes,Other (specify),Spatial econometrics,Quantitative,Somewhat,"My understanding about the term ""reproducibility"" in the context of my own research would imply that certain obtained results would be also obtained, perhaps to a certain degree of similarity, by others researchers using the same methods.",To a great extent,Most of the time,0,0,Data analysis,Data visualization or mapping,Some of the time,To a great extent,Most of the time,Somewhat,Rarely,Never,Never,To a great extent,Rarely,Never,Not at all,Never,Disagree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Yes,Yes,Yes,No,No,Yes,Yes,To learn about the practical implementation of spatial econometrics or spatial statistics.,All,None,None,"Yes, all","Yes, all","Yes, all",No,I was replicating some previous studies and learning about the code. Once I was familiar about the methods and codes then I performed my own research using different statistical data.,50,50,Occasionally,Occasionally,Occasionally,Rarely,Frequently,Rarely,Rarely,Occasionally,Rarely,Occasionally,Frequently,Occasionally,I believe reproducibility is a practice that still needs to be embraced and disseminated among researchers as part of their research publication process.,1,0,1,0,0,NA,Somewhat important,Very important,Very important,Very important,Very important,Somewhat important,Very important,Very important,Very important,Very important,NA,6 - 10 people,Associate professor/lecturer,NA,Male,NA,NA,NA,NA,Hispanic,NA,NA,NA,NA,NA,Mexico,I would like to be entered into the prize draw,Methods,Associate professor/lecturer,0,0,50,50,4,47,83,NA,NA,NA,NA,NA,,1,NA,NA,0,1,1,0,0,Standard,1,1,1,1,1,1,Teaching/Learning,2,Standard
2022-05-31T16:31:21Z,2022-05-31T16:48:10Z,100,1008,TRUE,2022-05-31T16:48:11Z,R_3EhF8WsNKbzFNVC,35-54 years old,Yes,Human geography,NA,Mixed Methods,To a great extent,I associate the term reproducibility mostly with quantitative methods and quantitative data. Although even in those contacts there can be quite a degree of variation in what is possible with respect to reproducibility. In my experience there is an increasing effort on the part of journals another publication venues to make the data underlying research reported and publications available with those publications. This is much easier to do with quantitative data (especially when it is anonymous). Essentially reproducibility boils down to the ability of researchers who may wish to check the results claim to buy other researchers.,Somewhat,Some of the time,Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Some of the time,Somewhat,Most of the time,Somewhat,Most of the time,Rarely,Rarely,Somewhat,Rarely,Never,Not at all,Never,Strongly disagree,Disagree,Strongly disagree,NA,Strongly disagree,Agree,Yes,Yes,No,Yes,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Occasionally,Occasionally,Rarely,Rarely,Rarely,NA,1,0,0,0,0,NA,Somewhat not important,Somewhat not important,Somewhat not important,Not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,NA,2 - 5 people,Full professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Canada,NA,Human,Full professor/lecturer,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,Transparency/Extension,NA,NA,0,0,0,NA,NA,1,Transparency/Extension
2022-05-31T16:48:21Z,2022-05-31T17:03:05Z,100,883,TRUE,2022-05-31T17:03:05Z,R_2rHICzIyu1pRFhk,35-54 years old,Yes,Human geography,NA,Mixed Methods,Very little,"to be able to repeat research (e.g. at another time, other case studies) and further to make research comprehensible",Somewhat,Rarely,Obtaining or collecting data,0,0,0,Some of the time,Not at all,Never,Very little,Never,Never,Rarely,Not at all,Never,Never,Not at all,Never,Disagree,Agree,Disagree,Agree,Disagree,Agree,Yes,No,Yes,No,No,Yes,Yes,"in the end I was limited due to (financial and time) resources 
difficulty in reproduction with timely social research (conditions change) & with qualitative research",NA,Some,NA,Did not attempt,Did not attempt,Did not attempt,Did not attempt,NA,50,40,Rarely,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Frequently,Frequently,"time resources
financial resources (esp. when you have no permanent contract and need to deliver)
data used that actually is reproducable is often secondary data (e.g. survey data, censuses, official statistics)
geographic specifities and their changes over time - very often geographic research is descriptive and observes developments",1,0,1,1,0,NA,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very important,Very important,Very important,Somewhat important,Very important,Very important,NA,6 - 10 people,Post-doctoral fellow,NA,Female,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Austria,I would like to be entered into the prize draw,Human,Post-doctoral fellow,0,0,50,40,5,44,84,NA,NA,NA,NA,NA,,NA,NA,1,0,1,0,1,0,Transparency/Extension,NA,1,0,0,0,0,Missing,2,Transparency/Extension
2022-05-31T17:13:43Z,2022-05-31T17:28:42Z,100,899,TRUE,2022-05-31T17:28:43Z,R_2ErYw1LOYFKfhkd,35-54 years old,Yes,Human geography,NA,Mixed Methods,Somewhat,That others should be able to come to the same results using the same metods and data,To a great extent,Some of the time,0,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Rarely,Not at all,Never,To a great extent,Most of the time,Never,Never,To a great extent,Rarely,Never,Not at all,Never,Strongly agree,Strongly disagree,Strongly agree,NA,Strongly agree,Strongly disagree,Yes,NA,NA,Yes,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,40,Never,Never,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Rarely,Frequently,Never,Lack of funding for research makes it difficult to reproduce a study (”Why fund ”the same” study twice when there is a lack of research funding”),1,0,0,0,0,NA,Very important,Very important,Very important,Very important,Very important,Very important,Somewhat important,Not important,Somewhat not important,Very important,NA,1 person,Associate professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Sweden,NA,Human,Associate professor/lecturer,0,0,20,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,Standard,NA,NA,0,0,0,NA,NA,3,Standard
2022-05-26T20:55:50Z,2022-05-31T17:29:27Z,100,419617,TRUE,2022-05-31T17:29:28Z,R_12uqEHmk4rA3InB,55+ years old,Yes,Nature and society,NA,Mixed Methods,To a great extent,it means having methods that can be utilized by other researchers to come to similar findings,To a great extent,Most of the time,Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Always,Somewhat,Never,To a great extent,Always,Never,Some of the time,To a great extent,Never,Never,Not at all,Never,Disagree,Strongly agree,NA,Disagree,Strongly disagree,Strongly agree,Yes,Yes,Yes,Yes,No,No,Yes,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,reality is not always reproducible,1,0,0,0,0,NA,NA,NA,Very important,NA,Very important,Very important,Very important,Not important,NA,Very important,NA,6 - 10 people,Full professor/lecturer,NA,Female,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,United States of America,NA,Nature/society,Full professor/lecturer,0,0,NA,NA,5,9,85,NA,NA,NA,NA,NA,,NA,NA,1,0,1,1,0,0,Transparency/Extension,NA,NA,0,0,0,NA,Missing,2,Transparency/Extension
2022-05-31T17:09:56Z,2022-05-31T17:32:52Z,100,1375,TRUE,2022-05-31T17:32:53Z,R_1cZFDhmTymKxZWU,55+ years old,Yes,Other (specify),Transport Geography,Quantitative,Somewhat,"If you are researching a particular concept/topic and situate it in the current disciplinary understanding, reproducibility means that you're able to apply a known method or establish an accepted understanding in your hypotheses and through your new research effort, confirm or validate that approach or understanding.",Somewhat,Rarely,NA,NA,NA,NA,Most of the time,Very little,Rarely,Somewhat,Rarely,Rarely,Rarely,Somewhat,Rarely,Never,Not at all,Never,Disagree,Disagree,Disagree,NA,Agree,Disagree,No,No,No,Yes,No,No,Yes,the results were surprising and as a means of quality control before embarking on further study,All,NA,NA,"Yes, all","Yes, all","Yes, some",Did not attempt,"we felt that even though it confirmed a prior finding, the originality of it (lack) would be make publication challenging",70,90,Never,Rarely,Rarely,Frequently,Occasionally,Rarely,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Rarely,"data cleaning - i.e. even if you start with the same raw data, often decisions are made (and not documented) where missing values, or odd values, or outliers (as they are determined) are omitted, .   Even things like the choice of precision levels in data storage and analysis can accumulate over calculations and contribute to differences in findings.",1,0,0,0,0,NA,Not important,Somewhat not important,Somewhat not important,Somewhat important,Somewhat not important,Not important,Not important,Somewhat important,Not important,Somewhat important,NA,2 - 5 people,Associate professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Canada,NA,Human,Associate professor/lecturer,0,0,70,90,2,13,86,1,NA,NA,NA,NA,,NA,NA,NA,0,1,0,0,0,Standard,1,1,1,1,1,1,Self-check,1,Standard
2022-05-31T19:49:24Z,2022-05-31T19:59:11Z,100,586,TRUE,2022-05-31T19:59:22Z,R_2U5ijpqLqcMxtYm,35-54 years old,Yes,"Physical geography, earth and environmental sciences",NA,Quantitative,To a great extent,"That different researchers, presented with the same evidence, will come to broadly equivalent conclusions",To a great extent,Some of the time,0,0,Data analysis,0,Always,Somewhat,Rarely,To a great extent,Some of the time,Most of the time,Never,Somewhat,Some of the time,Never,Very little,Never,Agree,Disagree,Agree,Agree,Agree,Strongly disagree,Yes,No,Yes,No,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,80,Rarely,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,NA,1,0,0,0,0,NA,Very important,Very important,Very important,Somewhat important,NA,Very important,Somewhat important,Very important,Somewhat important,Somewhat not important,NA,2 - 5 people,Associate professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,United Kingdom of Great Britain and Northern Ireland,NA,Physical,Associate professor/lecturer,0,0,50,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Omit,NA,NA,0,0,0,NA,NA,0,Omit
2022-05-17T20:08:13Z,2022-05-17T20:18:20Z,95,607,FALSE,2022-05-31T20:08:19Z,R_QhnuPQnFc2LQhI5,35-54 years old,Yes,Nature and society,NA,Qualitative,Somewhat,The objective of testing the results by using the same  methods,Very little,Rarely,NA,NA,NA,NA,Never,Very little,Rarely,Very little,Rarely,Always,Never,Not at all,Never,Never,Not at all,Never,Disagree,Agree,NA,Agree,Disagree,Agree,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,10,Rarely,Occasionally,Occasionally,Occasionally,Rarely,Occasionally,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,NA,1,0,0,0,0,NA,Not important,Not important,Not important,Not important,Not important,Not important,Somewhat important,Somewhat important,Somewhat important,Somewhat not important,NA,1 person,Assistant professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,NA,Nature/society,Assistant professor/lecturer,0,0,30,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,Standard,NA,NA,0,0,0,NA,NA,2,Standard
